"No.","Time","Source","Destination","Protocol","Length","Info"
"58711","37.025711","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58712","37.025717","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58713","37.025844","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58733","37.034026","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43777883 Win=4228096 Len=0 SLE=43779343 SRE=43780803"
"58734","37.034099","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43780803 Win=4228096 Len=0"
"58735","37.034127","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43786643 Win=4228096 Len=0 SLE=43788103 SRE=43789563"
"58736","37.034144","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43789563 Win=4228096 Len=0"
"58737","37.034215","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43826063 Win=4228096 Len=0"
"58738","37.034245","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58739","37.034246","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58740","37.034298","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58757","37.039939","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43868403 Win=4228096 Len=0 SLE=43869863 SRE=43871323"
"58758","37.039956","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58759","37.039956","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58760","37.039958","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58761","37.040001","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43871323 Win=4228096 Len=0"
"58780","37.041190","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43875703 Win=4228096 Len=0 SLE=43877163 SRE=43878623"
"58781","37.041202","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43878623 Win=4228096 Len=0"
"58782","37.041210","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 58781#1] 54962  >  443 [ACK] Seq=4299 Ack=43878623 Win=4228096 Len=0 SLE=43880083 SRE=43881543"
"58783","37.041218","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43881543 Win=4228096 Len=0"
"58784","37.041237","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43888843 Win=4228096 Len=0 SLE=43890303 SRE=43891763"
"58785","37.041243","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58786","37.041252","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58787","37.041252","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58800","37.045027","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43891763 Win=4228096 Len=0"
"58801","37.045046","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43906363 Win=4228096 Len=0 SLE=43907823 SRE=43909283"
"58802","37.045055","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43909283 Win=4228096 Len=0"
"58803","37.045059","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58804","37.045066","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43912203 Win=4228096 Len=0"
"58805","37.045085","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58815","37.050455","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43928263 Win=4228096 Len=0"
"58816","37.050487","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58817","37.050673","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58818","37.050866","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58838","37.058124","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43937023 Win=4228096 Len=0 SLE=43938483 SRE=43939943"
"58839","37.058155","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43939943 Win=4228096 Len=0"
"58840","37.058181","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43976443 Win=4228096 Len=0 SLE=43977903 SRE=43979363"
"58841","37.058191","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43979363 Win=4228096 Len=0"
"58842","37.058237","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58843","37.058312","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58848","37.059816","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=43986663 Win=4228096 Len=0 SLE=43988123 SRE=43989583"
"58849","37.059833","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=43989583 Win=4228096 Len=0"
"58850","37.059844","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44007103 Win=4228096 Len=0"
"58858","37.061837","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44011483 Win=4228096 Len=0 SLE=44012943 SRE=44014403"
"58859","37.061859","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44014403 Win=4228096 Len=0"
"58860","37.061875","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44030463 Win=4228096 Len=0 SLE=44031923 SRE=44033383"
"58861","37.061885","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44033383 Win=4228096 Len=0"
"58862","37.061895","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44037763 Win=4228096 Len=0"
"58874","37.063622","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44046523 Win=4228096 Len=0 SLE=44047983 SRE=44049443"
"58875","37.063639","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44049443 Win=4228096 Len=0"
"58876","37.063655","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44059663 Win=4228096 Len=0"
"58877","37.063675","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58878","37.063676","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58884","37.069165","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44075723 Win=4228096 Len=0 SLE=44077183 SRE=44078643"
"58885","37.069203","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44078643 Win=4228096 Len=0"
"58886","37.069215","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44088863 Win=4228096 Len=0"
"58893","37.073102","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44109303 Win=4228096 Len=0 SLE=44110763 SRE=44112223"
"58894","37.073117","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44112223 Win=4228096 Len=0"
"58895","37.073126","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44116603 Win=4228096 Len=0"
"58896","37.073131","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"58904","37.075207","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44126823 Win=4228096 Len=0 SLE=44128283 SRE=44129743"
"58905","37.075221","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44129743 Win=4228096 Len=0"
"58906","37.075229","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44131203 Win=4228096 Len=0 SLE=44132663 SRE=44134123"
"58907","37.075238","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44134123 Win=4228096 Len=0"
"58908","37.075246","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44147263 Win=4228096 Len=0"
"58910","37.077263","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44177923 Win=4228096 Len=0"
"58918","37.082929","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44179383 Win=4228096 Len=0 SLE=44180843 SRE=44182303"
"58919","37.082963","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44182303 Win=4228096 Len=0"
"58920","37.082983","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44208583 Win=4228096 Len=0 SLE=44210043 SRE=44211503"
"58921","37.082993","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44211503 Win=4228096 Len=0"
"58922","37.083008","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44237783 Win=4228096 Len=0"
"58932","37.088700","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44245083 Win=4228096 Len=0 SLE=44246543 SRE=44248003"
"58933","37.088733","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44248003 Win=4228096 Len=0"
"58934","37.088776","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44290343 Win=4228096 Len=0"
"58935","37.088972","10.100.102.6","172.217.169.46","QUIC","75","Protected Payload (KP0), DCID=04ea2b88b36fc703"
"58953","37.092955","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44296183 Win=4228096 Len=0"
"58954","37.092996","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44304943 Win=4228096 Len=0"
"58955","37.093017","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 58954#1] 54962  >  443 [ACK] Seq=4299 Ack=44304943 Win=4228096 Len=0 SLE=44306403 SRE=44307863"
"58956","37.093028","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44307863 Win=4228096 Len=0"
"58957","37.093037","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44313703 Win=4228096 Len=0 SLE=44315163 SRE=44316623"
"58958","37.093045","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44316623 Win=4228096 Len=0"
"58959","37.093056","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44335603 Win=4228096 Len=0 SLE=44337063 SRE=44338523"
"58960","37.093064","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44338523 Win=4228096 Len=0"
"58961","37.093076","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44342903 Win=4228096 Len=0"
"58973","37.096698","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4299 Ack=44345823 Win=4228096 Len=0 SLE=44347283 SRE=44348743"
"58974","37.096717","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44348743 Win=4228096 Len=0"
"58975","37.096751","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44360423 Win=4228096 Len=0"
"58976","37.096813","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44364803 Win=4228096 Len=0"
"58977","37.096851","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58978","37.096979","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58979","37.097058","10.100.102.6","172.217.169.46","QUIC","77","Protected Payload (KP0), DCID=04ea2b88b36fc703"
"58984","37.097563","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 58976#1] 54962  >  443 [ACK] Seq=4299 Ack=44364803 Win=4228096 Len=0 SLE=44366263 SRE=44367723"
"58985","37.097583","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44367723 Win=4228096 Len=0"
"58986","37.097594","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4299 Ack=44375778 Win=4228096 Len=0"
"58993","37.102602","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58994","37.102602","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"58995","37.102744","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"58996","37.109508","10.100.102.6","41.63.96.9","TLSv1.3","142","Application Data"
"58997","37.124029","10.100.102.6","172.217.169.46","QUIC","75","Protected Payload (KP0), DCID=04ea2b88b36fc703"
"59019","37.132523","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59020","37.132524","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59021","37.132537","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59026","37.132924","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59027","37.132937","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59028","37.132975","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59029","37.133070","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59030","37.133071","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59031","37.133100","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59032","37.133165","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59051","37.139735","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 58986#1] 54962  >  443 [ACK] Seq=4387 Ack=44375778 Win=4228096 Len=0 SLE=43937023 SRE=43938483"
"59052","37.139793","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59053","37.139794","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59054","37.139823","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59056","37.140033","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59058","37.140172","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59059","37.140410","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59060","37.140452","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59064","37.145403","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 58986#2] 54962  >  443 [ACK] Seq=4387 Ack=44375778 Win=4228096 Len=0 SLE=44109303 SRE=44110763"
"59065","37.145453","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59069","37.149241","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59073","37.187009","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59074","37.187100","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59088","37.189023","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44415198 Win=4228096 Len=0"
"59089","37.189070","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59090","37.189070","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59091","37.189253","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59093","37.190929","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44442938 Win=4228096 Len=0"
"59098","37.196362","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44447318 Win=4228096 Len=0 SLE=44448778 SRE=44450238"
"59099","37.196410","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44450238 Win=4228096 Len=0"
"59100","37.196429","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44473598 Win=4228096 Len=0"
"59102","37.197925","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44501338 Win=4228096 Len=0"
"59107","37.200513","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44515938 Win=4228096 Len=0 SLE=44517398 SRE=44518858"
"59108","37.200546","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44518858 Win=4228096 Len=0"
"59109","37.200575","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44531998 Win=4228096 Len=0"
"59128","37.207904","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44542218 Win=4228096 Len=0 SLE=44543678 SRE=44545138"
"59129","37.207931","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44545138 Win=4228096 Len=0"
"59130","37.207941","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44546598 Win=4228096 Len=0 SLE=44548058 SRE=44549518"
"59131","37.207950","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44549518 Win=4228096 Len=0"
"59132","37.207961","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44558278 Win=4228096 Len=0 SLE=44559738 SRE=44561198"
"59133","37.207969","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44561198 Win=4228096 Len=0"
"59134","37.207979","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44580178 Win=4228096 Len=0"
"59142","37.216833","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44584558 Win=4228096 Len=0"
"59143","37.216881","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44606458 Win=4228096 Len=0"
"59144","37.216913","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59156","37.220311","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44623978 Win=4228096 Len=0"
"59157","37.220335","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59158","37.220336","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59159","37.220336","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59172","37.222041","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 59156#1] 54962  >  443 [ACK] Seq=4387 Ack=44623978 Win=4228096 Len=0 SLE=44625438 SRE=44626898"
"59173","37.222059","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44626898 Win=4228096 Len=0"
"59174","37.222081","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44642958 Win=4228096 Len=0"
"59175","37.222084","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59176","37.222094","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59177","37.222095","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59178","37.222167","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59188","37.228231","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44664858 Win=4228096 Len=0"
"59189","37.228291","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59190","37.228343","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59212","37.237021","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44672158 Win=4228096 Len=0 SLE=44673618 SRE=44675078"
"59213","37.237056","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59214","37.237057","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59215","37.237065","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44675078 Win=4228096 Len=0"
"59216","37.237093","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44705738 Win=4228096 Len=0"
"59217","37.237176","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59218","37.237341","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59219","37.237567","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59220","37.237716","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59221","37.237851","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59231","37.239720","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44713038 Win=4228096 Len=0 SLE=44714498 SRE=44715958"
"59232","37.239765","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44715958 Win=4228096 Len=0"
"59233","37.239789","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44732018 Win=4228096 Len=0"
"59234","37.239877","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59240","37.247918","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44758298 Win=4228096 Len=0"
"59241","37.247993","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"59243","37.249968","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44788958 Win=4228096 Len=0"
"59250","37.253005","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44796258 Win=4228096 Len=0 SLE=44797718 SRE=44799178"
"59251","37.253049","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44799178 Win=4228096 Len=0"
"59252","37.253063","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44812318 Win=4228096 Len=0 SLE=44813778 SRE=44815238"
"59253","37.253073","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44815238 Win=4228096 Len=0"
"59259","37.256604","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44841518 Win=4228096 Len=0 SLE=44842978 SRE=44844438"
"59260","37.256616","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44844438 Win=4228096 Len=0"
"59261","37.256624","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44848818 Win=4228096 Len=0"
"59266","37.264513","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 59261#1] 54962  >  443 [ACK] Seq=4387 Ack=44848818 Win=4228096 Len=0 SLE=44850278 SRE=44851738"
"59267","37.264537","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44851738 Win=4228096 Len=0"
"59268","37.264557","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44908678 Win=4228096 Len=0 SLE=44910138 SRE=44911598"
"59271","37.268310","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44911598 Win=4228096 Len=0"
"59272","37.268422","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44923278 Win=4228096 Len=0"
"59287","37.272826","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44953938 Win=4228096 Len=0 SLE=44955398 SRE=44956858"
"59288","37.272856","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44956858 Win=4228096 Len=0"
"59289","37.272867","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=44961238 Win=4228096 Len=0 SLE=44962698 SRE=44965618"
"59290","37.272876","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44965618 Win=4228096 Len=0"
"59291","37.272887","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44984598 Win=4228096 Len=0"
"59295","37.277654","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44991898 Win=4228096 Len=0"
"59310","37.279179","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 59295#1] 54962  >  443 [ACK] Seq=4387 Ack=44991898 Win=4228096 Len=0 SLE=44993358 SRE=44994818"
"59311","37.279195","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=44994818 Win=4228096 Len=0"
"59312","37.279212","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45048838 Win=4228096 Len=0 SLE=45050298 SRE=45051758"
"59313","37.279221","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45051758 Win=4228096 Len=0"
"59325","37.281278","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45072198 Win=4228096 Len=0"
"59326","37.281306","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59327","37.281383","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59328","37.281418","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59329","37.281452","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"59335","37.287324","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45073658 Win=4228096 Len=0 SLE=45075118 SRE=45076578"
"59336","37.287352","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"59337","37.287359","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45076578 Win=4228096 Len=0"
"59338","37.287367","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45101398 Win=4228096 Len=0"
"59346","37.289809","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45104318 Win=4228096 Len=0 SLE=45105778 SRE=45107238"
"59347","37.289845","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45107238 Win=4228096 Len=0"
"59348","37.289861","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45123298 Win=4228096 Len=0 SLE=45124758 SRE=45126218"
"59349","37.289872","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45126218 Win=4228096 Len=0"
"59350","37.289883","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45132058 Win=4228096 Len=0"
"59355","37.292713","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45153958 Win=4228096 Len=0 SLE=45155418 SRE=45156878"
"59356","37.292748","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45156878 Win=4228096 Len=0"
"59357","37.292760","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=4387 Ack=45162718 Win=4228096 Len=0"
"59374","37.296209","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=4387 Ack=45164178 Win=4228096 Len=0 SLE=45165638 SRE=45167098"
